lat;lon;frp
-9687330;-53639460;3.5
-9686610;-53643790;3.5
-9685890;-53648130;3.3
-9685160;-53652490;3.3
-9684430;-53656850;1.7
-9684390;-53634510;1.3
-9683670;-53638820;3.5
-9682940;-53643150;3.5
-9682210;-53647500;3.3
-9681480;-53651870;3.3
-9680750;-53656240;1.7
-9680550;-53544980;2.8
-9680000;-53638180;4.1
-9679270;-53642520;4.1
-9678540;-53646880;4.7
-9677810;-53651260;4.7
-9677770;-53628940;1.6
-9677050;-53633250;1.6
-9676900;-53544380;2.8
-9676320;-53637570;4.1
-9675600;-53641920;4.1
-9674860;-53646290;4.7
-9674130;-53650640;4.7
-9673960;-53539470;2.6
-9673380;-53632630;1.2
-9673240;-53543770;2.6
-9672650;-53636950;1.1
-9671920;-53641320;1.1
-9671750;-53530320;2.8
-9671190;-53645690;1.5
-9671030;-53534590;2.8
-9670310;-53538870;2.6
-9669590;-53543160;2.6
-9668100;-53529720;2.6
-9667380;-53533990;2.6
-9664440;-53529110;2.6
-9663720;-53533370;2.6
-9954220;-55111840;0.8
-9821590;-54533260;1.6
-9817750;-54532540;1.6
-9816480;-54534730;1.9
-9699920;-53677330;1.0
-9697690;-53668000;1.5
-9696240;-53676710;2.4
-9694740;-53663010;1.3
-9694010;-53667390;1.5
-9693290;-53671760;1.5
-9692560;-53676110;2.4
-9691060;-53662410;3.5
-9690330;-53666780;2.3
-9689610;-53671150;2.3
-9688880;-53675510;1.8
-9688150;-53679870;1.8
-9687380;-53661820;3.5
-9686650;-53666180;2.3
-9685930;-53670530;2.3
-9685200;-53674900;1.8
-9683700;-53661210;1.7
-9682980;-53665570;1.7
-9681520;-53674280;1.0
-9679300;-53664950;1.7
-9670650;-55066460;2.7
-9669750;-55071690;2.3
-9600240;-54584850;1.0
-9599410;-54589680;1.0
-9596390;-54584020;1.6
-9595550;-54588910;1.6
-9506910;-54616520;1.6
-9503030;-54615760;1.6
-9502190;-54620730;2.9
-9478300;-54596670;3.0
-9478270;-54594510;2.5
-9477460;-54599400;2.0
-9393520;-54764200;2.2
-8877470;-62407230;1.8
-8876410;-62412730;2.5
-8875360;-62418220;2.5
-8874300;-62423690;5.0
-8870970;-62405940;1.8
-8869920;-62411410;2.5
-8868860;-62416870;2.5
-6411910;-62792270;4.0
-7673010;-63329360;1.9
-7670470;-63332890;3.1
-7039180;-62928180;3.1
-7038520;-62925750;4.1
-7038000;-62934600;3.1
-7037300;-62932140;4.7
-7036080;-62938570;4.7
-7031100;-62933250;3.1
-6962990;-62953240;2.3
-6956080;-62951910;2.3
-6874880;-63123730;2.2
-6872570;-63126130;5.3
-6867900;-63122340;1.7
-7666080;-63318300;1.5
-7666030;-63327980;2.1
-7664770;-63334620;2.1
-7663490;-63331540;3.1
-7659050;-63326580;2.1
-7657800;-63323550;1.6
-7657780;-63333260;2.1
-7656490;-63330210;1.6
-6669400;-63166230;4.1
-6666400;-63167010;2.8
-6662380;-63164830;3.0
-6659380;-63165630;2.8
-6540830;-62934910;3.1
-6533890;-62933510;3.1
-8507660;-62633090;2.2
-8506540;-62638900;2.2
-8484520;-62610530;1.3
-8702760;-63021830;2.3
-8702320;-63018780;1.1
-8582720;-63161060;1.1
-8576260;-63160190;1.1
-8555810;-63084810;6.8
-8555030;-63083950;3.8
-8422840;-62749760;5.9
-8421560;-62742260;2.1
-8420440;-62748170;2.1
-8419320;-62754110;3.1
-8415850;-62785350;1.8
-8414810;-62777890;3.1
-8412980;-62729400;5.4
-8411820;-62735300;19.5
-8411510;-62772090;2.1
-8410340;-62778060;2.1
-8408220;-62739540;6.5
-8408130;-62776520;3.2
-8387040;-62741620;1.7
-8368960;-62799590;1.0
-8362280;-62798180;2.8
-8354820;-62728940;2.9
-8317920;-62883080;3.6
-8200400;-62869900;2.0
-8197950;-62875070;1.8
-8192460;-62874670;3.6
-8191270;-62880760;3.6
-8191200;-62873710;1.8
-8190050;-62879810;2.7
-7965890;-63467850;2.7
-7962760;-63465640;4.0
-7958890;-63466440;2.1
-7958480;-63598850;1.2
-7956670;-63593250;2.5
-7955360;-63600170;2.5
-8701570;-63027900;1.7
-8701160;-63024890;1.1
-8583080;-63161530;1.1
-8575900;-63159690;1.2
-8561820;-63085320;3.8
-8504370;-62614460;1.6
-8501030;-62631770;3.1
-8499920;-62637560;3.1
-8498880;-62607320;1.6
-8497750;-62613130;1.6
-8492260;-62606030;1.3
-8427110;-62749570;2.1
-8424010;-62743840;2.2
-8417330;-62742520;2.2
-8416020;-62734990;6.9
-8414900;-62740890;6.5
-8409350;-62733630;6.9
-8409170;-62783990;1.8
-8394860;-62736960;2.3
-8388170;-62735700;1.7
-8364570;-62786260;1.7
-8363430;-62792220;2.8
-8361510;-62730200;2.9
-8360370;-62736090;2.9
-8319100;-62877010;2.3
-8199100;-62868960;1.8
-8193650;-62868600;2.0
-8192350;-62867630;1.8
-8434000;-63376910;2.3
-7986060;-63683490;2.8
-7984720;-63690430;2.4
-7978990;-63682030;1.5
-7951420;-63597450;4.1
-8889400;-62415370;3.5
-8887300;-62426330;1.9
-8886250;-62431810;1.9
-8883970;-62408520;5.0
-8882900;-62414090;3.5
-8880800;-62425040;1.9
-8936250;-62453120;1.9
-8937280;-62447610;1.9
-8941390;-62455790;6.9
-8942470;-62450200;5.2
-8639670;-62570110;4.5
-3589770;-60592360;2.9
-3590170;-60598390;4.4
-3590630;-60587250;2.2
-3591060;-60593310;2.8
-3591950;-60588210;2.8
-3592860;-60583080;2.8
-3596970;-60588360;2.2
-8646260;-62571420;4.5
-8965410;-62541730;3.7
-8966480;-62536170;2.1
-8967560;-62530570;2.1
-8709990;-62414750;2.8
-8716520;-62416000;2.8
-8721580;-62452920;3.9
-8842960;-62446010;1.7
-8848390;-62452890;4.2
-8849470;-62447340;3.0
-8850540;-62441800;3.0
-8851700;-62470820;2.1
-8852690;-62430690;2.8
-8853750;-62425170;3.1
-8854910;-62454200;4.2
-8855980;-62448650;3.0
-8856070;-62483270;1.7
-8857050;-62443100;3.0
-8857140;-62477730;1.7
-8858110;-62437590;2.8
-8859180;-62432050;2.8
-8860250;-62426520;3.1
-8862490;-62449990;1.9
-8863650;-62479110;1.7
-8864510;-62404450;1.7
-9103100;-61356080;1.5
-9103740;-61353940;2.4
-9104620;-61349380;3.0
-9108020;-61364340;2.5
-9108320;-61361830;2.4
-9108930;-61359650;2.4
-9109180;-61357220;2.4
-9109820;-61355060;2.4
-9110040;-61352650;3.7
-9113170;-61370330;2.4
-9113500;-61367840;6.2
-9114100;-61365530;2.4
-9114400;-61363020;2.4
-9115020;-61360800;3.7
-9115260;-61358390;2.4
-9119260;-61371460;2.4
-9119590;-61369020;3.9
-9120180;-61366710;2.4
-8222660;-61222450;1.2
-8223550;-61217730;0.8
-8224430;-61213040;0.8
-8234040;-61195610;0.9
-8240140;-61196820;0.9
-8245950;-61395610;1.3
-8246800;-61391160;1.3
-8252930;-61392620;1.3
-8257050;-62130980;2.0
-8263500;-62132260;2.0
-8631990;-62574500;6.7
-8633080;-62568820;6.7
-8638580;-62575820;4.5
-8700880;-62420090;1.2
-8702390;-62419150;2.1
-8703480;-62413400;1.3
-8707420;-62421280;2.9
-8708510;-62415700;2.9
-8715050;-62416890;2.9
-8722660;-62447360;5.1
-8723260;-62452190;3.8
-8724310;-62446600;3.8
-8729190;-62448640;1.8
-8865580;-62398910;1.7
-8867720;-62387800;18.2
-8868780;-62382310;8.5
-8874200;-62389180;2.2
-8880670;-62390550;2.2
-8887170;-62391780;3.3
-8888230;-62386250;3.1
-8893690;-62392960;3.3
-8909950;-62375230;1.2
-8916420;-62376570;0.9
-8938600;-62227630;0.9
-8944020;-62234200;2.7
-8944490;-62370700;1.7
-8945030;-62228890;1.6
-8945290;-62369220;3.4
-8945550;-62365290;1.7
-8949450;-62242640;1.2
-8950960;-62372010;1.7
-8951770;-62370540;3.4
-8952030;-62366540;1.7
-8952790;-62365060;2.9
-8955880;-62243880;1.5
-8956370;-62378810;3.1
-8957440;-62373250;2.2
-8958520;-62367740;2.2
-8959640;-62396610;2.6
-8960710;-62391090;2.6
-8961780;-62385560;3.1
-8962860;-62380020;3.1
-8963930;-62374470;2.2
-8969330;-62381320;3.1
-8978220;-61511950;0.9
-8979640;-61513300;1.8
-8984360;-61513180;0.9
-8984890;-61519360;1.0
-8989590;-61519120;1.4
-8991060;-61520470;1.0
-9145420;-62333820;0.9
-9145630;-62332440;0.9
-9151060;-62339040;1.0
-9151850;-62335140;1.2
-9152070;-62333760;1.0
-9152890;-62329850;1.2
-9157260;-62341690;2.2
-9157510;-62340320;1.0
-9158300;-62336380;1.2
-9158510;-62335020;1.0
-7468820;-61417740;3.6
-7469750;-61412720;1.5
-7571820;-61229460;2.4
-7576190;-61240380;2.8
-7577090;-61235550;2.4
-7578000;-61230670;2.4
-7579800;-61221010;3.1
-7582370;-61241590;2.0
-7583270;-61236760;1.9
-7584180;-61231880;1.9
-7588560;-61242790;2.0
-7589460;-61237950;1.9
-7596530;-61234330;1.9
-7618260;-61348450;2.2
-7620320;-61349590;1.3
-7625440;-61344600;1.1
-7627450;-61345780;0.9
-7657720;-61106790;2.0
-7658610;-61102120;2.3
-7658970;-61102650;2.5
-7659490;-61097500;2.3
-7659820;-61098030;2.5
-7701140;-61283770;1.3
-7706420;-61289900;1.4
-7707330;-61284970;1.4
-7711690;-61296090;2.4
-7712600;-61291170;1.4
-7713510;-61286210;1.4
-7714420;-61281280;2.0
-7717900;-61297210;3.6
-7718810;-61292290;2.6
-7722490;-61099770;2.7
-7746680;-60969290;1.4
-7751900;-60975030;1.7
-7836550;-61328370;0.7
-7838500;-61326240;1.5
-7842720;-61329650;0.7
-7843670;-61324690;0.7
-7844670;-61327580;0.7
-7959910;-61343730;1.2
-7964280;-61354540;1.8
-7965190;-61349720;1.5
-7965730;-61358380;0.7
-7966610;-61353530;2.3
-5176370;-60303660;2.6
-5177170;-60299140;2.6
-5182460;-60304690;2.6
-5183260;-60300160;2.6
-5184870;-60291070;1.8
-5559240;-61506780;3.5
-5560250;-61501300;2.1
-5560470;-61507120;1.9
-5561440;-61501630;1.9
-5566740;-61502550;2.1
-5567920;-61502920;1.9
-5110330;-60285370;13.9
-5111140;-60280780;10.6
-5116400;-60286530;13.9
-5117190;-60281950;10.6
-5155700;-60314110;1.3
-5156520;-60309520;1.3
-3692140;-60574450;2.8
-3693000;-60569390;1.8
-3693850;-60564370;1.8
-3695340;-60571390;4.4
-3696220;-60566390;4.3
-3699310;-60570530;3.4
-3700160;-60565520;3.4
-3702540;-60567490;3.9
-3703420;-60562510;3.9
-3706470;-60566680;3.4
-3166280;-60669930;2.8
-3314890;-61308820;1.3
-3315870;-61303100;1.3
-3588910;-60597430;2.9
-8935970;-62448910;2.2
-8935180;-62458800;6.9
-8934890;-62454420;2.8
-8933780;-62460100;2.8
-8930770;-62446370;1.9
-8929730;-62451850;1.9
-8929440;-62447700;2.2
-8928380;-62453150;2.8
-8900310;-62428910;2.5
-8900150;-62424850;1.5
-8899060;-62430360;1.5
-8895930;-62416510;1.5
-8894860;-62422130;1.5
-8894730;-62418070;1.8
-8893810;-62427590;2.5
-8893630;-62423620;1.5
-8892550;-62429080;1.5
-13247450;-54366400;0.9
-13246710;-54370750;0.8
-13245970;-54375070;0.8
-13245240;-54379390;1.2
-13244540;-54361410;0.9
-13244500;-54383720;1.2
-13243800;-54365750;0.9
-13243760;-54388050;0.7
-13243060;-54370110;0.8
-13242330;-54374440;0.8
-13241590;-54378760;1.2
-13240900;-54360760;1.0
-13240850;-54383090;1.2
-13240160;-54365100;1.0
-13240110;-54387440;0.7
-13239370;-54391800;0.7
-13238680;-54373800;0.8
-13237940;-54378130;1.1
-13237260;-54360120;1.0
-13237200;-54382470;1.1
-13236520;-54364450;1.0
-13236460;-54386810;1.4
-13235770;-54368820;0.8
-13235720;-54391160;1.4
-13234970;-54395520;1.8
-13234350;-54355160;1.1
-13233620;-54359470;1.7
-13233550;-54381820;1.1
-13232870;-54363800;1.7
-13232810;-54386160;1.4
-13232130;-54368160;1.3
-13232070;-54390510;1.4
-13231450;-54350210;1.1
-13231320;-54394870;1.8
-13230710;-54354500;1.1
-13230580;-54399240;1.8
-13229970;-54358810;1.7
-13229230;-54363150;1.7
-13227670;-54394220;1.0
-13227070;-54353850;2.5
-13226930;-54398590;1.0
-13226330;-54358170;1.0
-13225630;-54340340;1.2
-13225590;-54362500;1.0
-13224900;-54344620;1.2
-13221940;-54361850;1.0
-13187850;-54321320;2.7
-13187130;-54325620;2.1
-13175460;-54305890;2.0
-13171820;-54305250;1.1
-13168190;-54304610;1.1
-13167460;-54308880;1.1
-13163820;-54308250;0.6
-13163100;-54312530;0.9
-13162370;-54316820;0.9
-13158010;-54320450;0.7
-13152900;-54350590;1.5
-13152170;-54354930;1.8
-13135980;-54926810;1.0
-13135180;-54931450;1.3
-13132230;-54926110;1.0
-13128470;-54925420;1.3
-13127660;-54930090;1.1
-13124710;-54924750;1.3
-13123900;-54929430;1.1
-13120950;-54924090;0.9
-13120140;-54928760;0.9
-13123880;-56756640;2.2
-13029000;-56900980;1.1
-13026210;-56892100;1.8
-13025480;-56896110;1.1
-13024770;-56900110;1.1
-13024040;-56904120;1.5
-13021980;-56891210;1.4
-13021250;-56895220;1.6
-13020530;-56899230;1.6
-13019810;-56903250;1.3
-13003940;-56821480;0.9
-13003220;-56825450;1.4
-12999000;-56824610;1.4
-12989820;-56826990;0.9
-12981240;-56830520;1.2
-12980630;-56829400;0.9
-12980540;-56834470;1.2
-12979910;-56833350;0.9
-12977000;-56829730;1.1
-12976400;-56828630;0.9
-12976300;-56833700;1.1
-12975670;-56832590;0.9
-12932630;-57005920;2.2
-12927600;-57009270;7.5
-15993380;-59300340;7.3
-15024810;-60111180;1.1
-15023930;-60115680;0.9
-15019070;-60113580;0.9
-15014070;-60112240;1.4
-15006150;-60099010;0.6
-15005640;-60101570;0.9
-15005080;-60104430;0.9
-15004390;-60107930;0.8
-14728540;-59330710;1.1
-14723690;-59329850;2.4
-12248040;-60538960;2.3
-12247340;-60542580;2.9
-12242590;-60537750;0.6
-12234260;-60405800;1.3
-12233550;-60409440;1.3
-12227420;-60412000;1.6
-10909180;-54121390;5.6
-10908420;-54125860;4.4
-10905460;-54120770;0.8
-12676790;-54671620;1.2
-12673070;-54670930;1.2
-12671530;-54679970;1.4
-12668570;-54674770;1.0
-12449050;-54313130;0.7
-12447210;-54310230;0.9
-10735240;-56311260;1.7
-10734530;-56315310;1.7
-10652870;-56775260;1.1
-10648480;-56774480;1.1
-10647710;-56778790;1.1
-11141720;-56091510;0.7
-12579010;-56972450;3.5
-10699010;-57590110;0.9
-10696180;-57579440;0.7
-10695280;-57584400;0.7
-10426630;-57224160;2.6
-10426240;-57227070;2.3
-10376340;-57270530;1.5
-10371780;-57269690;1.5
-10312510;-57601910;0.7
-10307830;-57601130;0.6
-10258380;-57220390;1.0
-12075970;-57263350;7.7
-12075180;-57267730;11.8
-11319490;-58381210;1.4
-11240130;-57770240;1.5
-12472910;-57661570;0.8
-12472080;-57666160;0.8
-10823310;-58586540;1.8
-10818350;-58585710;1.0
-10818340;-58586860;3.1
-9986900;-58778220;1.7
-9986350;-58781220;1.7
-9981290;-58780210;1.7
-9835630;-58989430;0.6
-9835060;-58992520;0.6
-9830470;-58988460;0.7
-10048520;-59346260;0.6
-10047920;-59349480;0.9
-9957060;-59919620;1.3
-9952310;-59914760;1.6
-9951610;-59918480;1.3
-9959280;-60263120;1.3
-9955790;-60263180;1.1
-9945170;-60488350;1.0
-9943920;-60485120;1.1
-9943210;-60489020;1.1
-9940270;-60483250;1.0
-9939520;-60487130;1.0
-9938270;-60483880;1.1
-9918730;-60430950;1.3
-9893660;-60756400;1.9
-9893550;-60757820;1.9
-9887080;-60759430;1.9
-9886990;-60760880;1.9
-9883680;-60746020;1.3
-9883510;-60747350;1.3
-9882900;-60750060;1.3
-9882760;-60751410;1.3
-9881300;-60758300;1.7
-9881220;-60759720;2.4
-9878700;-60740800;2.6
-9878500;-60742130;3.1
-9877900;-60744940;1.3
-9877730;-60746260;1.3
-9877110;-60748990;1.3
-9876970;-60750320;1.3
-9876320;-60753040;1.7
-9876210;-60754390;2.4
-9875530;-60757170;1.7
-9872910;-60739770;2.0
-9872710;-60741060;2.4
-9872120;-60743820;2.6
-9871950;-60745120;2.5
-9871330;-60747870;2.6
-9871200;-60749190;2.5
-9870540;-60751930;3.1
-9870440;-60753250;2.5
-9851890;-60724430;2.1
-9845270;-60157920;0.7
-9844580;-60161640;0.7
-10643820;-61355200;1.2
-10641300;-61352480;1.3
-10640490;-61356790;1.3
-10639660;-61345090;1.4
-10638780;-61349560;2.0
-10637910;-61353960;2.0
-10637110;-61342130;1.2
-10637090;-61358170;1.4
-10636240;-61346760;1.2
-10635400;-61351200;1.3
-10634590;-61355500;1.3
-10633810;-61359590;2.1
-10633790;-61343660;1.4
-10632870;-61348310;2.0
-10631200;-61356780;1.4
-10630350;-61345410;1.5
-10629500;-61349910;1.5
-9505920;-61002060;0.9
-9505080;-61006390;1.4
-9503640;-61000310;1.3
-9502830;-61004680;1.3
-9500010;-61000940;1.1
-11625370;-61626800;1.5
-11528100;-61451470;1.4
-11527250;-61455860;1.9
-10870840;-61419040;0.9
-10870000;-61423320;0.9
-12155990;-53231140;0.6
-11281870;-52811940;3.3
-10658730;-55207490;1.0
-10621040;-54591080;1.5
-10617220;-54590450;6.6
-10613390;-54589830;6.6
-11210210;-54876420;2.6
-11203360;-54870120;1.9
-11202520;-54874990;2.1
-11196990;-54884080;2.0
-11175190;-54895200;2.0
-11174340;-54900110;1.9
-11171720;-54869460;1.7
-11148980;-54807860;1.6
-11148160;-54812720;1.6
-11519900;-54354240;0.7
-11212230;-55027910;1.5
-11206370;-54875700;2.6
-11200340;-54864620;1.9
-11196480;-54863970;14.6
-11194820;-54873620;1.1
-11189770;-54902890;1.4
-11188930;-54907780;1.4
-11185910;-54902180;1.4
-11180750;-54886090;1.7
-11179900;-54890990;2.1
-11179050;-54895910;2.1
-11152830;-54808520;1.6
-11118290;-54802260;1.1
-11114450;-54801570;1.1
-10918840;-54109310;1.8
-10915840;-54127160;2.5
-10915140;-54108660;3.2
-10914390;-54113080;3.2
-10913640;-54117550;5.6
-10912880;-54122020;5.6
-10912130;-54126500;4.4
-10910680;-54112440;3.2
-10909930;-54116910;5.6
-10305600;-62113310;1.6
-10304610;-62118360;2.1
-10298270;-62117620;1.7
-10291950;-62116790;1.7
-10195170;-61452630;2.1
-10194310;-61457020;2.1
-10193130;-61454330;4.1
-9348320;-63454300;7.4
-9348310;-63454890;4.9
-9347080;-63460660;6.8
-9347030;-63461230;4.9
-9790400;-63164850;11.1
-9789220;-63170810;7.8
-9783730;-63163390;2.7
-9782530;-63169450;5.3
-9777030;-63162090;2.7
-9611660;-63306960;1.1
-9606990;-63303680;1.9
-9604940;-63305340;1.1
-9480670;-63396530;0.2
-9473930;-63394760;0.3
-10267930;-63086070;0.9
-10261360;-63084530;0.9
-9184410;-62443430;2.8
-9325930;-62330270;0.9
-9332340;-62331590;0.9
-3076200;-59413400;150.2
-6710100;-59327400;53.0
-7182200;-60671300;48.1
-7200600;-60670600;52.2
-3076200;-59413400;104.5
-3076100;-59432600;61.4
-6710100;-59327400;51.2
-7200500;-60689700;51.1
-7182000;-60690400;50.2
-8408600;-62733500;37.9
-8873700;-62392500;48.3
-9059400;-65883600;41.6
-9217700;-60888100;46.7
-9779300;-63169500;40.2
-3076100;-59432600;49.7
-3076200;-59413400;81.8
-6710100;-59327400;51.9
-7200500;-60689700;48.3
-8873700;-62392500;46.1
-9217700;-60888100;41.6
-9779300;-63169500;41.5
-3076100;-59432600;52.5
-3076200;-59413400;82.9
-6710100;-59327400;48.6
-9779300;-63169500;37.9
-9797900;-63168600;35.2
-3076200;-59413400;86.4
-9779300;-63169500;33.8
3993690;-59762710;1.2
3315770;-59858680;0.6
3315230;-59855240;1.5
3314690;-59851810;1.5
1761610;-60218310;1.1
1755000;-60219330;3.5
1754470;-60215910;3.5
    .679310;-59557380;0.7
    .667060;-59566470;1.7
    .628820;-60208900;1.0
    .587510;-60444480;2.7
    .168320;-60414990;0.5
-1437440;-60357400;0.6
   -.963360;-60563380;0.4
-2030740;-59975030;1.1
-2249740;-60074090;2.0
-3321420;-48705030;2.5
-3320550;-48711180;3.2
-3318430;-48708950;3.0
-3313790;-48710150;2.7
-3311660;-48707970;3.0
-4301380;-48098690;4.8
-4297410;-48096570;9.3
-4294280;-48097700;4.8
-4260700;-48078680;6.6
-4256890;-48076180;7.0
-3447880;-49493020;2.7
-3447110;-49498380;3.4
-3008280;-49141080;9.4
-3007460;-49146630;9.4
-2982110;-49101590;3.9
-2980360;-49102570;8.6
-2975540;-49100540;3.9
1057610;-51040820;0.6
1057050;-51037290;1.0
-3487100;-51190750;2.3
-3487040;-51189210;1.4
-3486450;-51193360;1.4
-3116260;-51209360;1.6
-3115670;-51213380;1.2
-3115070;-51217400;1.2
-3111090;-51204380;2.3
-3110500;-51208390;2.3
-3109910;-51212410;3.3
-3104750;-51207390;2.3
-2986970;-51081140;0.6
-2986780;-51081610;0.7
-2981160;-51080210;0.6
-2980980;-51080690;0.7
-2921790;-51469270;0.7
-2916130;-51468450;0.7
-2705030;-51780970;3.6
-2704500;-51784580;3.6
-2699520;-51780100;3.6
-2698980;-51783720;3.6
-2693460;-51782840;1.2
-1738550;-54915090;2.0
-1159980;-54079710;3.2
-1159250;-54084480;3.2
-1111020;-54154630;1.9
-1102210;-54151290;2.0
-1091650;-54038270;1.2
-3314970;-54931030;1.0
-3144750;-54751490;1.3
-3144060;-54756000;1.3
-3052120;-54399360;3.5
-3050060;-54238220;1.4
-3048200;-54393780;2.2
-3047480;-54398650;2.2
-3008220;-54909190;1.4
-2931870;-54913040;2.0
-2904350;-54511310;3.3
-2904180;-54513210;2.3
-2573250;-54810270;1.6
1701230;-55733010;2.0
1700450;-55728000;1.0
1690180;-55714170;1.5
1689380;-55709120;1.4
1686240;-55714800;1.5
1670360;-55691280;0.9
1658400;-55667110;2.0
1653630;-55662650;0.9
1632200;-55655640;1.7
1613070;-55655710;1.5
1611550;-55653630;2.2
1609100;-55656330;1.5
1607580;-55654240;1.8
1605140;-55656960;0.9
-1809670;-55180980;1.0
-1805990;-55176280;1.8
-1531840;-55545650;2.0
-1531250;-55549410;2.0
-1485000;-55844380;0.7
-1225780;-55876540;2.0
-1221690;-55875970;0.6
-1216140;-55830530;0.5
-1212050;-55829900;0.7
-1199270;-55913310;2.7
-1198740;-55916790;2.7
-1193610;-55711300;1.3
-1165940;-55859790;0.7
-1165370;-55863390;0.9
   -.981110;-55386890;1.1
   -.976920;-55386200;1.1
-2195190;-56095410;1.6
1722460;-55791150;1.4
1705180;-55758030;1.3
1702030;-55763660;1.6
1702020;-55738010;2.0
1698870;-55743640;2.0
1698090;-55738650;2.0
-2087830;-56657260;1.4
-2087050;-56662300;1.4
-1929230;-56777390;1.9
-1925340;-56776840;2.5
-1137980;-57190940;2.1
-3047170;-57565090;1.7
-2542060;-58025220;1.9
-2719810;-58301740;1.5
-2705860;-59515230;1.4
-2663260;-59406790;1.0
4806600;-60156140;1.2
4803300;-60156660;0.7
4752590;-60352000;0.6
4366250;-60815540;1.2
3886780;-60074850;1.7
3886240;-60071430;1.7
3883480;-60075370;1.7
2648020;-60258870;1.0
2647490;-60255440;0.8
-3119150;-64937300;9.2
-3118500;-64939140;31.1
-3118480;-64941580;7.9
-3115490;-64936730;9.2
-3114810;-64941000;7.9
-2535020;-65847310;1.8
-6716550;-59309520;3.5
-6715920;-59313610;3.5
-6715290;-59317690;1.8
-6712970;-59308970;3.5
-6712340;-59313060;3.5
-6711720;-59317140;1.8
-6711090;-59321210;1.8
-6709390;-59308400;4.5
-6708770;-59312500;4.5
-6708140;-59316570;2.9
-6707520;-59320650;2.9
-6705190;-59311920;4.5
-6704570;-59316010;2.9
-6703950;-59320080;2.9
-6701620;-59311360;2.4
-6700990;-59315440;3.3
-7380990;-60565280;1.8
-7354230;-60602910;0.9
-7353660;-60606610;1.2
-7349680;-60609780;1.2
-7349110;-60613470;0.5
-7347400;-60601860;2.7
-7325820;-60628780;1.5
-7324100;-60617210;0.9
-7322410;-60628260;1.5
-7312190;-60626680;3.8
-7305370;-60625640;1.9
-7252740;-60670850;1.9
-7249900;-60666660;1.9
-7241400;-60676650;1.4
-7240270;-60684000;1.3
-7240260;-60661380;1.3
-7239700;-60665080;4.4
-7236290;-60664540;4.4
-7233440;-60637750;1.9
-7232880;-60641410;1.1
-7210760;-60672050;2.1
-7194330;-60665650;2.3
-7192080;-60680440;10.3
-7187550;-60687300;6.8
-7058820;-59986750;0.7
-6597230;-60084290;1.0
-6778100;-59305300;2.0
-6775130;-59300670;2.3
-6774510;-59304760;2.3
-6772160;-59296050;3.7
-6771540;-59300150;2.3
-6770930;-59304230;2.3
-6769190;-59291420;2.5
-6768570;-59295520;2.5
-6767960;-59299610;1.4
-6765600;-59290880;2.5
-6764990;-59294980;2.5
-6764370;-59299070;1.4
-6763750;-59303180;1.4
-6761400;-59294430;0.9
-6760790;-59298530;1.6
-6757820;-59293890;0.9
-6757200;-59298000;1.6
-6754230;-59293350;0.9
-6753620;-59297460;1.5
-6750040;-59296880;1.5
-6738060;-59303470;3.0
-6734480;-59302940;3.0
-6730890;-59302410;4.7
-6730280;-59306510;4.7
-6727920;-59297790;7.8
-6727310;-59301890;4.7
-6726700;-59305990;4.7
-6725600;-59298320;3.8
-6724970;-59302410;2.9
-6724330;-59297250;4.2
-6723720;-59301360;2.7
-6722010;-59297780;3.8
-6721380;-59301890;2.9
-6720750;-59305980;2.9
-6720140;-59300820;2.7
-6719530;-59304930;2.7
-6717800;-59301330;1.9
-6717170;-59305430;1.9
-6702240;-59307260;2.4
-6698590;-59137470;2.1
-6697970;-59141610;2.1
-6694980;-59136950;2.1
-6694350;-59141090;2.1
-6694190;-59166610;3.3
-6690580;-59166130;3.3
-6690120;-59144720;1.4
-6686970;-59165610;1.7
-7141200;-59628870;2.0
-7123320;-59462670;1.2
-7057930;-59605660;1.5
-7055330;-59986250;1.0
-7032670;-59983880;1.1
